19850408,AL,155,51,TEX,2,000010010,1,0,BAL,4,00000202x,1,1
19850408,AL,153,51,NYA,2,020000000,1,0,BOS,9,02211300x,1,0
19850408,AL,169,51,CLE,4,100003000,1,0,DET,5,00012002x,1,1
19850408,AL,150,51,TOR,1,010000000,1,0,KCA,2,00000020x,1,0
19850408,NL,152,51,MON,1,000000100,1,2,CIN,4,00003010x,1,1
19850409,AL,168,54,MIN,6,100000032,1,1,CAL,2,000001010,1,0
19850409,AL,155,54,CHA,4,200100010,1,0,MIL,2,000000200,1,0
19850409,AL,176,51,OAK,3,003000000,1,1,SEA,6,20202000x,1,0
19850409,NL,181,51,PIT,1,000000010,1,0,CHN,2,10010000x,1,0
19850409,NL,139,51,LAN,1,010000000,1,0,HOU,2,00110000x,1,0
19850409,NL,222,58,SLN,5,0110002010,1,0,NYN,6,2011100001,1,0
19850409,NL,146,54,ATL,6,001002111,1,0,PHI,0,000000000,1,0
19850409,NL,143,52,SDN,3,000000201,1,1,SFN,4,000101101,1,0
19850410,AL,153,51,TEX,1,000001000,2,0,BAL,7,01060000x,2,0
19850410,AL,176,51,NYA,5,102001010,2,0,BOS,14,27002030x,2,0
19850410,AL,165,54,MIN,6,000010023,2,0,CAL,3,200000001,2,0
19850410,AL,153,51,CLE,1,000100000,2,0,DET,8,00301040x,2,1
19850410,AL,172,60,TOR,1,0000000001,2,0,KCA,0,0000000000,2,1
19850410,AL,158,51,OAK,4,000002020,2,0,SEA,5,01000400x,2,0
19850410,NL,139,54,MON,4,110001010,2,2,CIN,1,000000001,2,1
19850410,NL,165,54,LAN,5,100002200,2,0,HOU,4,000000031,2,0
19850410,NL,140,54,SDN,3,100000002,2,0,SFN,0,000000000,2,0
19850411,AL,180,51,NYA,4,020101000,3,1,BOS,6,00311100x,3,0
19850411,AL,181,59,MIN,3,0011010000,3,0,CAL,4,0010000021,3,0
19850411,AL,236,59,CLE,10,0402202000,3,0,DET,11,0501110111,3,0
19850411,AL,194,60,TOR,4,0000003001,3,2,KCA,3,0100001100,3,0
19850411,AL,140,51,CHA,1,000000010,2,0,MIL,8,30012200x,2,1
19850411,AL,189,51,OAK,6,000240000,3,0,SEA,14,51140210x,3,0
19850411,NL,129,51,PIT,1,000000010,2,0,CHN,4,00040000x,2,0
19850411,NL,145,54,LAN,4,000001030,3,0,HOU,3,000300000,3,2
19850411,NL,206,63,SLN,1,00010000000,2,2,NYN,2,00010000001,2,0
19850411,NL,154,54,ATL,6,103000002,2,1,PHI,3,300000000,2,0
19850412,AL,176,51,TOR,2,100100000,4,0,BAL,7,00210040x,3,1
19850412,AL,179,51,CAL,6,000000204,4,0,OAK,15,00011544x,4,0
19850412,AL,143,51,MIN,1,000100000,4,0,SEA,2,10010000x,4,1
19850412,AL,157,54,MIL,11,034000040,3,0,TEX,6,200040000,3,0
19850412,NL,146,54,SDN,7,012120010,3,0,ATL,3,000011010,3,0
19850412,NL,127,54,MON,5,000410000,3,1,CHN,1,000001000,3,0
19850412,NL,175,51,PHI,3,000003000,3,1,HOU,8,00000701x,4,0
19850412,NL,152,54,SFN,4,004000000,3,0,LAN,1,001000000,4,0
19850412,NL,144,51,CIN,0,000000000,3,0,NYN,1,00010000x,3,0
19850412,NL,154,51,SLN,4,001010011,3,0,PIT,6,41001000x,3,0
19850413,AL,188,51,TOR,7,000601000,5,1,BAL,8,02000006x,4,0
19850413,AL,144,51,CHA,2,010010000,3,0,BOS,7,02002021x,4,0
19850413,AL,179,54,NYA,6,200111010,4,0,CLE,3,000200001,4,0
19850413,AL,155,54,DET,3,000000030,4,1,KCA,1,100000000,4,0
19850413,AL,194,54,CAL,6,110300010,5,0,OAK,1,010000000,5,0
19850413,AL,184,53,MIN,7,100103200,5,0,SEA,8,101002004,5,0
19850413,AL,179,54,MIL,6,000230001,4,0,TEX,5,010103000,4,2
19850413,NL,177,57,SDN,5,0000200300,4,0,ATL,7,0000200032,4,1
19850413,NL,163,51,MON,3,010000101,4,0,CHN,8,02200220x,4,0
19850413,NL,166,54,PHI,4,000102001,4,1,HOU,2,000002000,5,0
19850413,NL,143,51,SFN,0,000000000,4,0,LAN,1,00000001x,5,0
19850413,NL,144,51,CIN,1,010000000,4,0,NYN,2,000001001,4,1
19850413,NL,156,51,SLN,3,100001010,4,1,PIT,4,20001001x,4,0
19850414,AL,151,54,TOR,5,000030200,6,1,BAL,3,200000100,5,0
19850414,AL,182,54,CHA,11,101700200,4,1,BOS,6,410000100,5,0
19850414,AL,164,54,NYA,2,000000020,5,0,CLE,1,001000000,5,0
19850414,AL,151,54,DET,5,002000300,5,0,KCA,1,000000001,5,0
19850414,AL,150,51,CAL,1,001000000,6,0,OAK,8,03000104x,6,0
19850414,AL,152,51,MIN,1,000000010,6,0,SEA,5,00000050x,6,0
19850414,AL,152,54,MIL,8,220030100,5,1,TEX,1,000000010,5,0
19850414,NL,109,51,SDN,1,000010000,5,0,ATL,3,10020000x,5,1
19850414,NL,149,51,MON,2,010000010,5,1,CHN,4,11000200x,5,0
19850414,NL,153,51,PHI,3,003000000,5,0,HOU,5,02102000x,6,1
19850414,NL,190,54,SFN,8,100005020,5,2,LAN,4,000100030,6,0
19850414,NL,146,51,CIN,0,000000000,5,0,NYN,4,00000220x,5,0
19850414,NL,164,54,SLN,10,200000233,5,1,PIT,4,000001003,5,0
19850415,AL,230,66,CHA,6,02000101002,5,0,BOS,5,00001110101,6,1
19850415,AL,167,54,CAL,5,010100120,7,0,MIN,0,000000000,7,0
19850415,AL,204,51,SEA,4,120000010,7,0,OAK,7,20020012x,7,1
19850415,NL,171,54,CIN,9,502200000,6,0,ATL,8,103100003,6,0
19850415,NL,158,51,PHI,1,000000100,6,1,CHN,2,00100001x,6,0
19850415,NL,162,51,HOU,3,012000000,7,0,LAN,5,10010111x,7,1
19850415,NL,158,51,NYN,1,001000000,6,0,PIT,4,00120010x,6,0
