19170411,AL,109,54,CLE,6,400101000,1,1,DET,4,200100001,1,2
19170411,AL,,54,WS1,3,020000010,1,0,PHA,0,000000000,1,0
19170411,AL,,54,CHA,7,000000034,1,1,SLA,2,110000000,1,0
19170411,AL,123,54,BOS,10,200001403,1,-1,NYA,3,000300000,1,-1
19170411,NL,,54,PHI,6,103020000,1,0,BRO,5,000200300,1,0
19170411,NL,115,51,PIT,3,000120000,1,0,CHN,5,01201001x,1,0
19170411,NL,92,51,SLN,1,000000001,1,2,CIN,3,00020100x,1,0
19170412,AL,,54,WS1,6,301002000,2,0,PHA,2,100001000,2,0
19170412,AL,99,54,CLE,2,100000100,2,-1,DET,1,010000000,2,-1
19170412,AL,148,54,BOS,6,300100101,2,-1,NYA,1,000001000,2,-1
19170412,NL,107,51,PIT,0,000000000,2,2,CHN,2,01010000x,2,0
19170412,NL,95,51,SLN,0,000000000,2,3,CIN,1,00001000x,2,2
19170412,NL,136,54,NY1,6,000600000,1,-1,BSN,4,002101000,1,-1
19170413,AL,120,51,CHA,3,000011001,2,0,SLA,4,10020100x,2,2
19170413,NL,105,51,PIT,1,100000000,3,0,CHN,6,51000000x,3,0
19170413,NL,132,54,SLN,3,010000200,3,1,CIN,2,000000002,3,0
19170414,AL,105,51,CLE,2,000001100,3,1,DET,3,20000010x,3,0
19170414,AL,,51,WS1,4,000020110,3,0,PHA,16,420000(10)0x,3,0
19170414,AL,124,51,BOS,2,000000200,3,-1,NYA,7,01000303x,3,-1
19170414,AL,122,54,CHA,11,170102000,3,-1,SLA,0,000000000,3,-1
19170414,NL,99,54,PIT,4,100101010,4,0,CHN,2,010000100,4,1
19170414,NL,111,54,SLN,2,000001010,4,4,CIN,1,000000100,4,0
19170414,NL,120,54,NY1,6,000130200,2,-1,BSN,2,000000200,2,-1
19170414,NL,130,54,PHI,11,100101035,2,-1,BRO,3,001000110,2,-1
19170415,AL,95,54,CHA,6,030021000,4,-1,DET,2,000001001,4,-1
19170415,AL,108,54,CLE,4,000201100,4,-1,SLA,0,000000000,4,-1
19170415,NL,81,51,PIT,2,000010100,5,0,CIN,5,01400000x,5,0
19170415,NL,130,54,SLN,5,031010000,5,-1,CHN,3,000003000,5,-1
19170416,AL,101,54,CHA,4,200000002,5,1,DET,0,000000000,5,0
19170416,AL,,54,BOS,6,003200010,4,1,PHA,1,001000000,4,0
19170416,NL,103,54,NY1,5,020300000,3,3,BRO,0,000000000,3,0
19170416,NL,88,51,PHI,1,000001000,3,0,BSN,3,00021000x,3,0
19170416,NL,102,54,SLN,5,100030010,6,1,CHN,1,000000010,6,0
19170416,NL,105,54,PIT,8,022020110,6,0,CIN,4,012000100,6,0
19170417,AL,110,54,CHA,4,000001021,6,1,DET,2,000010100,6,1
19170417,AL,105,54,BOS,3,010002000,5,1,PHA,1,100000000,5,1
19170417,AL,93,51,WS1,1,000000001,4,-1,NYA,2,01000010x,4,-1
19170417,AL,93,51,CLE,0,000000000,5,-1,SLA,4,02000011x,5,-1
19170417,NL,99,53,PIT,2,001010000,7,3,CIN,3,001000002,7,0
19170417,NL,130,54,NY1,8,000200510,4,-1,BRO,3,000001200,4,-1
19170418,AL,,54,BOS,2,001000010,6,2,PHA,0,000000000,6,0
19170418,AL,120,51,CLE,2,100100000,6,1,SLA,3,000002001,6,4
19170418,AL,130,51,WS1,5,400001000,5,-1,NYA,7,02201101x,5,-1
19170418,NL,128,51,SLN,2,010000001,7,0,CHN,9,21120030x,7,0
19170418,NL,111,51,PIT,5,111100100,8,2,CIN,7,02000005x,8,1
19170418,NL,108,51,NY1,3,100000110,5,-1,BRO,4,10000300x,5,-1
19170419,AL,,54,SLA,6,006000000,7,1,CHA,2,110000000,7,1
