20110331,NL,189,53,MIL,6,310010100,1,0,CIN,7,100100104,1,0
20110331,NL,170,51,SFN,1,000000001,1,0,LAN,2,00000101x,1,0
20110331,NL,197,66,SDN,5,00011000102,1,0,SLN,3,10010001000,1,1
20110331,NL,152,54,ATL,2,110000000,1,0,WAS,0,000000000,1,1
20110331,AL,195,54,ANA,4,000202000,1,0,KCA,2,000000110,1,1
20110331,AL,182,51,DET,3,010110000,1,0,NYA,6,00300021x,1,0
20110401,NL,183,54,PIT,6,000040200,1,0,CHN,3,101000100,1,1
20110401,NL,244,66,ARI,7,01003200001,1,0,COL,6,21000120000,1,0
20110401,NL,162,51,NYN,2,000000200,1,0,FLO,6,00041001x,1,0
20110401,NL,172,51,SFN,3,000300000,2,0,LAN,4,00100300x,2,1
20110401,NL,165,52,HOU,4,000001300,1,0,PHI,5,000000203,1,1
20110401,AL,189,54,CHA,15,204800010,1,0,CLE,10,000004321,1,0
20110401,AL,143,51,ANA,1,100000000,2,0,KCA,2,000100001,2,0
20110401,AL,170,54,SEA,6,001002300,1,1,OAK,2,200000000,1,0
20110401,AL,128,54,BAL,4,001030000,1,0,TBA,1,000000001,1,1
20110401,AL,208,51,BOS,5,202000010,1,0,TEX,9,11030004x,1,0
20110401,AL,165,51,MIN,3,000000300,1,0,TOR,13,40024003x,1,0
20110402,NL,172,51,PIT,3,101000100,2,0,CHN,5,00000005x,2,0
20110402,NL,151,51,MIL,2,000010001,2,0,CIN,4,22000000x,2,1
20110402,NL,191,51,ARI,1,000000001,2,0,COL,3,00120000x,2,0
20110402,NL,185,60,NYN,6,0001010013,2,0,FLO,4,2000000011,2,0
20110402,NL,192,54,SFN,10,001034011,3,0,LAN,0,000000000,3,0
20110402,NL,172,51,HOU,4,000102010,2,0,PHI,9,20023011x,2,0
20110402,NL,163,54,SDN,11,020160002,2,0,SLN,3,201000000,2,0
20110402,NL,176,51,ATL,3,001001010,2,0,WAS,6,01300011x,2,0
