19250414,140,51,CHA,3,010000101,1,0,DET,4,02000110x,1,0
19250414,110,51,WS1,1,000100000,1,1,NYA,5,01001210x,1,0
19250414,145,58,BOS,8,0203100110,1,0,PHA,9,0000002421,1,0
19250414,166,54,CLE,21,4121100(12)0,1,1,SLA,14,103324001,1,0
19250414,110,51,PHI,1,100000000,1,1,BRO,3,02000100x,1,0
19250414,120,51,NY1,4,200000011,1,0,BSN,5,00400010x,1,1
19250414,98,51,PIT,2,010100000,1,1,CHN,8,00110060x,1,1
19250414,86,51,SLN,0,000000000,1,0,CIN,4,20011000x,1,1
19250415,157,54,CHA,9,011502000,2,1,DET,6,000000510,2,0
19250415,95,36,WS1,5,050000,2,0,NYA,2,200000,2,0
19250415,122,51,BOS,3,001020000,2,0,PHA,5,10201010x,2,2
19250415,120,51,PHI,4,100111000,2,0,BRO,6,00103002x,2,1
19250415,123,54,PIT,8,031300100,2,0,CHN,4,000000031,2,0
19250415,97,51,SLN,2,000200000,2,0,CIN,4,22000000x,2,1
19250416,137,54,CHA,4,000010003,3,0,DET,2,000000101,3,0
19250416,150,54,WS1,7,000000115,3,0,NYA,5,001004000,3,1
19250416,110,54,CLE,2,010000001,2,1,SLA,1,000000001,2,0
19250416,95,51,BOS,3,300000000,3,0,PHA,7,20000203x,3,1
19250416,130,54,PHI,8,300130001,3,0,BRO,1,000001000,3,0
19250416,115,54,NY1,8,000020006,2,0,BSN,1,000010000,2,0
19250416,114,51,PIT,3,210000000,3,2,CHN,8,03004100x,3,0
19250416,117,51,SLN,3,120000000,3,0,CIN,7,01600000x,3,2
19250417,132,51,CHA,3,110000010,4,0,DET,9,50010201x,4,0
19250417,127,54,WS1,6,010401000,4,5,NYA,1,100000000,4,1
19250417,85,30,BOS,4,00211,4,0,PHA,3,30000,4,0
19250417,93,54,CLE,1,100000000,3,0,SLA,0,000000000,3,1
19250417,105,54,NY1,2,000010001,3,1,BSN,0,000000000,3,1
19250417,103,51,PIT,6,102020100,4,3,CHN,9,30330000x,4,1
19250417,144,66,SLN,8,50010000002,4,0,CIN,6,20020110000,4,0
19250418,129,54,CLE,5,101000300,4,2,DET,3,100000200,5,1
19250418,105,51,BOS,3,000000210,5,0,NYA,6,40020000x,5,0
19250418,105,51,WS1,0,000000000,5,0,PHA,3,00001002x,5,1
19250418,122,54,CHA,14,200002640,5,2,SLA,5,012000002,4,2
19250418,153,54,NY1,7,003101110,4,1,BRO,1,000001000,4,0
19250418,149,54,SLN,20,303430421,5,1,CHN,5,300100010,5,0
19250418,105,51,PIT,2,001010000,5,1,CIN,12,04320102x,5,0
19250418,161,60,PHI,14,0104200421,4,0,BSN,13,1404040000,4,0
19250419,120,51,CHA,4,010003000,6,0,SLA,11,11222012x,5,1
19250419,94,54,NY1,4,021000010,5,0,BRO,3,001000020,5,0
19250419,114,51,PIT,2,000000011,6,1,CIN,6,00000042x,6,0
19250419,90,54,SLN,6,000302001,6,1,CHN,0,000000000,6,1
19250420,240,90,CLE,5,112000000000001,5,0,DET,4,000020200000000,6,0
19250420,141,54,CHA,11,400300112,7,2,SLA,10,220003003,6,0
19250420,112,54,SLN,2,101000000,7,0,CHN,1,010000000,7,0
19250420,97,54,PIT,4,001010011,7,0,CIN,2,000000020,7,0
19250421,116,51,CLE,3,010002000,6,2,DET,4,03000001x,7,0
19250421,102,51,BOS,1,000001000,6,0,NYA,5,11001200x,6,1
19250421,120,51,CHA,8,201000140,8,1,SLA,9,04005000x,7,1
19250421,115,54,WS1,6,000300120,6,5,PHA,2,011000000,6,0
19250422,109,51,DET,1,000100000,8,0,CHA,3,00120000x,9,0
19250422,115,60,SLA,3,0000010101,8,0,CLE,2,2000000000,7,0
19250422,135,51,NYA,1,000001000,7,0,WS1,10,11103400x,7,2
19250422,141,66,PHA,6,00400001001,7,1,BOS,5,00000401000,7,0
19250422,116,51,BSN,5,002120000,5,2,NY1,6,201011001,6,0
19250422,135,51,BRO,7,021000031,6,0,PHI,8,11112020x,5,0
19250422,102,51,CHN,1,000001000,8,0,PIT,6,00100203x,8,0
19250422,107,51,CIN,3,201000000,8,0,SLN,12,(11)0001000x,8,0
19250423,106,52,DET,0,000000000,9,0,CHA,1,000000001,10,2
19250423,135,51,SLA,9,304100100,9,2,CLE,14,02214131x,8,0
19250423,140,52,NYA,1,010000000,8,1,WS1,2,000000002,8,2
19250423,126,54,PHA,15,402003420,8,1,BOS,4,000001030,8,0
19250423,110,51,BSN,4,000022000,6,0,NY1,8,00204200x,7,0
19250423,131,51,BRO,8,003000320,7,0,PHI,10,00104122x,6,0
19250423,132,54,CHN,10,122201101,9,0,PIT,9,201030210,9,0
19250423,129,54,CIN,7,200130001,9,0,SLN,2,100000100,9,1
19250424,112,51,SLA,4,000000400,10,0,CLE,8,10020041x,9,2
19250424,115,54,PHA,7,204000001,9,0,BOS,6,004200000,9,0
19250424,119,51,DET,3,000000300,10,0,CHA,4,20101000x,11,0
19250424,117,54,BSN,8,200030012,7,1,NY1,1,000000100,8,1
19250424,130,54,BRO,10,111022003,8,0,PHI,8,210111002,7,0
19250424,97,54,CHN,7,122011000,10,1,PIT,2,001001000,10,1
19250424,128,54,CIN,7,001000060,10,0,SLN,6,102000300,10,0
19250425,121,64,PHA,2,10000000100,10,0,BOS,3,02000000001,10,1
19250425,112,51,DET,2,000100010,11,1,CHA,4,00202000x,12,1
19250425,105,54,SLA,6,004020000,11,0,CLE,5,100002200,10,0
19250425,143,51,NYA,7,000010330,9,0,WS1,8,02204000x,9,2
19250425,90,51,BSN,1,000001000,8,2,NY1,2,10000100x,9,0
19250425,115,54,BRO,9,000142020,9,1,PHI,6,000005001,8,0
19250425,91,54,CHN,4,310000000,11,1,PIT,3,000003000,11,2
19250425,95,54,CIN,3,000000210,11,0,SLN,1,010000000,11,0
