19240415,120,54,NYA,2,000000002,1,0,BOS,1,000010000,1,0
19240415,101,54,SLA,7,200110210,1,2,CHA,3,200100000,1,0
19240415,101,51,CLE,3,000102000,1,0,DET,4,00010300x,1,1
19240415,,51,PHA,0,000000000,1,0,WS1,4,02101000x,1,0
19240415,109,53,PIT,5,010004000,1,0,CIN,6,101200011,1,2
19240415,115,54,BRO,3,101010000,1,0,NY1,2,000000200,1,0
19240415,130,52,CHN,5,002200010,1,0,SLN,6,120000003,1,0
19240415,172,66,BSN,6,20000130000,1,1,PHI,6,01111001100,1,1
19240416,120,51,NYA,6,001000005,2,0,BOS,9,24011001x,2,1
19240416,121,59,SLA,2,0010010000,2,1,CHA,3,0000110001,2,2
19240416,109,51,CLE,1,000100000,2,0,DET,5,10102100x,2,0
19240416,,54,PHA,6,301110000,2,0,WS1,1,001000000,2,0
19240416,85,54,PIT,1,000000001,2,0,CIN,0,000000000,2,0
19240416,113,51,BRO,1,000000001,2,0,NY1,7,20002201x,2,0
19240416,118,54,CHN,13,400006210,2,2,SLN,4,100201000,2,0
19240416,133,60,BSN,4,0000100021,2,0,PHI,3,1200000000,2,0
19240417,125,51,NYA,1,000100000,3,0,BOS,9,02200104x,3,1
19240417,139,51,SLA,3,000100011,3,0,CHA,6,20030001x,3,2
19240417,,54,PHA,4,110001010,3,1,WS1,3,000300000,3,0
19240417,105,59,BRO,2,2000000000,3,0,NY1,3,1000100001,3,0
19240417,134,54,CHN,7,210030010,3,2,SLN,4,010100011,3,0
19240418,85,51,SLA,1,000010000,4,1,CHA,5,20002010x,4,0
19240418,129,54,CLE,5,004000100,3,1,DET,3,100200000,3,0
19240418,101,52,PIT,2,010000010,3,1,CIN,3,000001002,3,1
19240418,115,54,CHN,6,020300100,4,0,SLN,3,000120000,4,0
19240419,125,51,NYA,2,100000010,4,0,WS1,7,10013002x,4,1
19240419,102,51,PHA,0,000000000,4,0,BOS,12,0(10)000101x,4,0
19240419,117,51,SLA,4,000101002,5,0,DET,7,10303000x,4,0
19240419,89,54,CHN,2,010000100,5,1,CIN,1,000000010,4,0
19240419,110,52,BSN,2,000200000,3,2,NY1,3,010000011,4,1
19240419,115,54,BRO,11,230301110,4,0,PHI,4,112000000,3,0
19240419,120,54,PIT,4,010100002,4,2,SLN,2,100000100,5,1
19240420,137,51,CLE,4,210100000,4,1,CHA,5,00000014x,5,1
19240420,102,51,SLA,2,100000010,6,0,DET,9,10007010x,5,1
19240420,132,51,NYA,3,000001011,5,0,WS1,12,00000462x,5,0
19240420,119,51,CHN,2,100001000,6,0,CIN,5,00013010x,5,1
19240420,98,51,PIT,2,000200000,5,0,SLN,3,000100002,6,1
19240420,55,36,PHI,4,001300,4,0,BRO,1,000100,5,0
19240420,100,51,BSN,1,100000000,4,0,NY1,2,20000000x,5,0
19240421,92,54,PHA,4,200000002,5,2,BOS,0,000000000,5,0
19240421,123,54,NYA,4,300000010,6,0,WS1,2,000100100,6,0
19240421,91,58,CHN,1,0100000000,7,3,CIN,2,0000000011,6,0
19240421,90,51,BSN,1,001000000,5,0,NY1,2,000000011,6,0
19240421,112,60,BRO,7,2000200003,6,1,PHI,4,4000000000,5,0
19240421,140,51,PIT,9,100061100,6,2,SLN,11,10300160x,7,0
19240422,122,60,CLE,7,0000000601,5,0,CHA,6,0000010230,6,0
19240422,147,51,SLA,4,010000003,7,1,DET,8,10100033x,6,1
19240422,125,54,NYA,6,041010000,7,1,WS1,3,200100000,7,0
19240422,97,51,CHN,2,100000010,8,3,CIN,3,00003000x,7,1
19240422,105,54,PIT,10,202600000,7,3,SLN,7,000201013,8,0
19240423,155,58,DET,5,0010020011,7,0,CLE,6,1000001022,6,0
19240423,132,51,BOS,4,020100001,6,0,NYA,13,21213004x,8,1
19240423,120,51,CHA,5,000050000,7,0,SLA,9,00202122x,8,1
19240423,115,51,WS1,4,000000013,8,1,PHA,6,00000060x,6,1
19240423,117,51,SLN,1,000000001,9,0,CHN,12,44000103x,9,0
19240423,164,87,PHI,2,000200000000000,6,1,BSN,3,010000001000001,6,0
19240424,120,54,DET,8,031100210,8,2,CLE,2,000020000,7,0
19240424,132,51,BOS,3,000000120,7,0,NYA,6,03100002x,9,1
19240424,115,54,WS1,4,021000001,9,0,PHA,3,000102000,7,1
19240424,112,54,CHA,5,000120011,8,2,SLA,4,100011100,9,1
19240424,120,54,NY1,7,040001200,7,1,BRO,4,002000011,7,0
19240424,125,53,SLN,4,003000100,10,0,CHN,5,010010012,10,1
19240424,103,54,CIN,5,021100010,8,2,PIT,4,000000202,8,0
19240424,105,54,PHI,7,130020001,7,0,BSN,0,000000000,7,0
19240425,115,51,DET,2,002000000,9,0,CLE,10,03000061x,8,0
19240425,110,51,BOS,2,011000000,8,0,NYA,5,10310000x,10,1
19240425,112,51,WS1,5,010020011,10,0,PHA,6,00001320x,8,0
19240425,119,54,CHA,6,000510000,9,3,SLA,3,000001200,10,0
19240425,114,51,NY1,2,000002000,8,1,BRO,3,01000020x,8,0
19240425,110,51,SLN,5,103010000,11,0,CHN,7,60001000x,11,1
19240425,110,54,CIN,10,012000025,9,0,PIT,4,000004000,9,0
